"","QueryID","n","mean.Perc.Ident","sd.Perc.Ident","uniq.Subject","uniq.Subject.Type"
"430","ASV1536",1,96.923,NA,"Ramichloridium_sp|KP968460|SH1552282.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_sp","Fungi"
"431","ASV1538",1,96.512,NA,"Montagnula_sp|KJ188100|SH1579769.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Montagnula;s__Montagnula_sp","Fungi"
"432","ASV154",1,99.444,NA,"Bullera_penniseticola|AF444471|SH1570368.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Bullera;s__Bullera_penniseticola","Fungi"
"433","ASV1541",1,100,NA,"Fungi_sp|MH019936|SH1523077.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"434","ASV1542",1,98.016,NA,"Iodophanus_sp|GQ922553|SH1569319.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Iodophanus;s__Iodophanus_sp","Fungi"
"435","ASV1543",1,100,NA,"Monochaetia_dimorphospora|LC146750|SH1648933.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Monochaetia;s__Monochaetia_dimorphospora","Fungi"
"436","ASV1544",1,99.545,NA,"Stereum_ostrea|KF800651|SH1575995.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum;s__Stereum_ostrea","Fungi"
"437","ASV1545",1,99.387,NA,"Phyllozyma_linderae|AF444582|SH1560884.08FU|refs|k__Fungi;p__Basidiomycota;c__Spiculogloeomycetes;o__Spiculogloeales;f__Spiculogloeaceae;g__Phyllozyma;s__Phyllozyma_linderae","Fungi"
"438","ASV1547",1,99.111,NA,"Helminthosporium_velutinum|AB551948|SH1542847.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Helminthosporium;s__Helminthosporium_velutinum","Fungi"
"439","ASV1549",1,94.419,NA,"Russulales_sp|GQ999325|SH1648603.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__unidentified;g__unidentified;s__Russulales_sp","Fungi"
"440","ASV155",1,100,NA,"Ascomycota_sp|KM434271|SH1525104.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"441","ASV1551",1,98.413,NA,"Fungi_sp|FJ228210|SH1573644.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"442","ASV1552",1,99.465,NA,"Botrytis_caroliniana|KC171350|SH1570090.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__Botrytis_caroliniana","Fungi"
"443","ASV1556",1,97.84,NA,"Ascomycota_sp|KX274240|SH1506452.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"444","ASV1558",1,99.497,NA,"Peltaster_fructicola|JN573671|SH1614074.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Peltaster;s__Peltaster_fructicola","Fungi"
"445","ASV156",1,100,NA,"Hannaella_zeae|AJ965481|SH1522797.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_zeae","Fungi"
"446","ASV1560",1,99.156,NA,"Paraconiothyrium_variabile|JQ936271|SH1525475.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraconiothyrium;s__Paraconiothyrium_variabile","Fungi"
"447","ASV1563",1,90.86,NA,"Dothideomycetes_sp|AY843072|SH1571465.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp","Fungi"
"448","ASV1564",1,99.333,NA,"Saitozyma_paraflava|AY395800|SH1565597.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_paraflava","Fungi"
"449","ASV1565",1,95.671,NA,"Pringsheimia_smilacis|HM123141|SH1515074.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Pringsheimia;s__Pringsheimia_smilacis","Fungi"
"450","ASV1567",1,92,NA,"Colpoma_sp|FJ025260|SH1505257.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Colpoma;s__Colpoma_sp","Fungi"
"451","ASV1568",2,100,0,"AF438191.1----AY346110.1","Plant"
"452","ASV1569",1,99.194,NA,"Metuloidea_sp|MF686531|SH1600345.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Metuloidea;s__Metuloidea_sp","Fungi"
"453","ASV157",1,99.005,NA,"Exserohilum_rostratum|HE664050|SH1526402.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Exserohilum;s__Exserohilum_rostratum","Fungi"
"454","ASV1572",1,98.165,NA,"Dothiora_cannabinae|AJ244243|SH1675005.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Dothiora;s__Dothiora_cannabinae","Fungi"
"455","ASV1573",1,99.522,NA,"Microcyclospora_sp|GU269789|SH1564168.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Microcyclospora;s__Microcyclospora_sp","Fungi"
"456","ASV1575",1,99.02,NA,"Entylomatales_sp|JQ910878|SH1516875.08FU|reps|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__unidentified;g__unidentified;s__Entylomatales_sp","Fungi"
"457","ASV1576",1,96.296,NA,"Zygophiala_inaequalis|KF646709|SH1719086.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Schizothyriaceae;g__Zygophiala;s__Zygophiala_inaequalis","Fungi"
"458","ASV1577",1,95.161,NA,"Pleosporales_sp|LC206490|SH1574356.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"459","ASV1579",1,100,NA,"Marasmius_curreyi|EF187911|SH1543315.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Marasmius;s__Marasmius_curreyi","Fungi"
"460","ASV158",1,91.444,NA,"Mycosphaerellaceae_sp|DQ302976|SH1591993.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp","Fungi"
"461","ASV1580",1,97.706,NA,"Dothiora_cannabinae|AJ244243|SH1675005.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Dothiora;s__Dothiora_cannabinae","Fungi"
"462","ASV1581",1,90.698,NA,"Tremellales_sp|KM384103|SH1651016.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","Fungi"
"463","ASV1582",1,97.546,NA,"Ballistosporomyces_sasicola|AF444548|SH1570437.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Ballistosporomyces;s__Ballistosporomyces_sasicola","Fungi"
"464","ASV1584",1,98.165,NA,"Ceratobasidiaceae_sp|JQ972068|SH1554509.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp","Fungi"
"465","ASV1586",1,99.487,NA,"Torula_hollandica|KF443406|SH1560800.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula;s__Torula_hollandica","Fungi"
"466","ASV1587",1,99.087,NA,"Sclerostagonospora_lathyri|JX517283|SH1525096.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora;s__Sclerostagonospora_lathyri","Fungi"
"467","ASV1588",1,97.895,NA,"Hypocreaceae_sp|JF449870|SH1548212.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__unidentified;s__Hypocreaceae_sp","Fungi"
"468","ASV1589",1,100,NA,"Rhodosporidiobolus_odoratus|KJ778638|SH1558738.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus;s__Rhodosporidiobolus_odoratus","Fungi"
"469","ASV159",3,100,0,"Gibberella_intricans|GQ505688|SH1610158.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_intricans----Fusarium_sp|GU721385|SH1610479.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sp----Fusarium_sp|GU721382|SH1610181.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sp","Fungi"
"470","ASV1591",1,91.561,NA,"Rachicladosporium_cboliae|KT581767|SH1574010.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Rachicladosporium;s__Rachicladosporium_cboliae","Fungi"
"471","ASV1592",2,97.117,0.022627416997967,"Coprinopsis_sp|LC105652|SH1566175.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_sp----Coprinopsis_sp|MG662164|SH1566166.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_sp","Fungi"
"472","ASV1593",2,100,0,"Trichosporon_insectorum|FJ196776|SH2480278.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_insectorum----Trichosporon_asahii|AY055381|SH2050808.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_asahii","Fungi"
"473","ASV1594",1,93.056,NA,"Taphrina_americana|AF492078|SH1519946.08FU|reps|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_americana","Fungi"
"474","ASV1595",1,99.005,NA,"Ascomycota_sp|JQ070457|SH1648801.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"475","ASV1596",1,100,NA,"Taphrina_mirabilis|AF492088|SH1519935.08FU|reps|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_mirabilis","Fungi"
"476","ASV1597",1,98.137,NA,"Papiliotrema_perniciosus|AF472627|SH1650803.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_perniciosus","Fungi"
"477","ASV1598",1,100,NA,"Phlebia_chrysocreas|KC514834|SH1544543.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia;s__Phlebia_chrysocreas","Fungi"
"478","ASV1599",1,85.561,NA,"Capnobotryella_sp|AM746201|SH1641293.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Capnobotryella;s__Capnobotryella_sp","Fungi"
"479","ASV16",1,100,NA,"Uwebraunia_dekkeri|AF173309|SH1930240.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Uwebraunia;s__Uwebraunia_dekkeri","Fungi"
"480","ASV160",1,99.329,NA,"EU118312.1","Plant"
"481","ASV1600",1,97.98,NA,"Pleosporales_sp|KT224851|SH1613814.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"482","ASV1602",1,81.481,NA,"Hispidoconidioma_alpinum|FJ997285|SH1521449.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Hispidoconidioma;s__Hispidoconidioma_alpinum","Fungi"
"483","ASV1603",1,97.297,NA,"Pleosporales_sp|AF455415|SH1576715.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"484","ASV1606",1,100,NA,"Meruliaceae_sp|KJ831936|SH1544537.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__unidentified;s__Meruliaceae_sp","Fungi"
"485","ASV1607",1,95.122,NA,"Ascomycota_sp|AY969332|SH1647475.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"486","ASV1610",1,96.985,NA,"Dictyosporium_heptasporum|HQ631002|SH1646220.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;g__Dictyosporium;s__Dictyosporium_heptasporum","Fungi"
"487","ASV1611",1,97.177,NA,"Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","Fungi"
"488","ASV1612",1,96.875,NA,"Biappendiculispora_japonica|LC001728|SH1556704.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Biappendiculispora;s__Biappendiculispora_japonica","Fungi"
"489","ASV1615",1,85.561,NA,"Capnobotryella_sp|AM746201|SH1641293.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Capnobotryella;s__Capnobotryella_sp","Fungi"
"490","ASV1617",1,80.864,NA,"Hispidoconidioma_alpinum|FJ997285|SH1521449.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Hispidoconidioma;s__Hispidoconidioma_alpinum","Fungi"
"491","ASV1618",2,89.5205,0.678115403157901,"Seimatosporium_lichenicola|KU204484|SH1563700.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Seimatosporium;s__Seimatosporium_lichenicola----Xylariales_sp|EU687026|SH1563669.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__Xylariales_sp","Fungi"
"492","ASV1619",1,99.415,NA,"Cryptococcus_sp|JN811084|SH1576897.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_sp","Fungi"
"493","ASV162",1,99.669,NA,"Ustilago_maydis|UDB016255|SH1509412.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Ustilago;s__Ustilago_maydis","Fungi"
"494","ASV1620",1,89.524,NA,"Recurvomyces_mirabilis|FJ415477|SH1521419.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Recurvomyces;s__Recurvomyces_mirabilis","Fungi"
"495","ASV1623",1,99.444,NA,"Rhodotorula_toruloides|KX515408|SH1558728.08FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_toruloides","Fungi"
"496","ASV1624",1,98.286,NA,"Erythrobasidium_hasegawianum|AB030352|SH1613459.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_hasegawianum","Fungi"
"497","ASV1625",1,98.507,NA,"Dothideomycetes_sp|KT328915|SH1606650.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp","Fungi"
"498","ASV1626",1,99.522,NA,"Ascomycota_sp|JQ246356|SH1560799.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"499","ASV1627",1,95.745,NA,"Diaporthales_sp|KP675776|SH1540709.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__unidentified;g__unidentified;s__Diaporthales_sp","Fungi"
"500","ASV1629",1,100,NA,"Rhodosporidiobolus_ruineniae|AY015433|SH1558734.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus;s__Rhodosporidiobolus_ruineniae","Fungi"
"501","ASV1630",1,98.222,NA,"Diatrypaceae_sp|AY462564|SH1614261.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__unidentified;s__Diatrypaceae_sp","Fungi"
"502","ASV1631",1,100,NA,"Wrightoporia_austrosinensis|KP814178|SH1517210.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Wrightoporiaceae;g__Wrightoporia;s__Wrightoporia_austrosinensis","Fungi"
"503","ASV1633",1,98.333,NA,"Ganodermataceae_sp|JN048775|SH1571981.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__unidentified;s__Ganodermataceae_sp","Fungi"
"504","ASV164",1,97.235,NA,"Tilletiopsis_washingtonensis|AB025686|SH1541583.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomatales_fam_Incertae_sedis;g__Tilletiopsis;s__Tilletiopsis_washingtonensis","Fungi"
"505","ASV165",1,98.198,NA,"Stagonospora_pseudovitensis|KF251261|SH1525087.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_pseudovitensis","Fungi"
"506","ASV166",1,97.059,NA,"Symmetrospora_coprosmae|KJ706837|SH1613491.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_coprosmae","Fungi"
"507","ASV167",1,100,NA,"Pleosporales_sp|KY568987|SH1554286.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"508","ASV168",1,96.721,NA,"Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp","Fungi"
"509","ASV169",1,100,NA,"Fungi_sp|MH019936|SH1523077.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"510","ASV17",1,100,NA,"Mycosphaerella_tassiana|EF679363|SH1572792.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana","Fungi"
"511","ASV170",1,99.024,NA,"Cystofilobasidium_macerans|AF444329|SH1650089.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_macerans","Fungi"
"512","ASV171",1,99.441,NA,"Ramularia_nyssicola|HQ162266|SH1577457.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_nyssicola","Fungi"
"513","ASV172",1,100,NA,"Pleosporales_sp|KX515960|SH1554301.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"514","ASV174",1,98.964,NA,"Filobasidium_floriforme|AF190007|SH2525150.08FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_floriforme","Fungi"
"515","ASV175",1,96.04,NA,"Ascomycota_sp|MH290364|SH1547058.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"516","ASV176",1,99.462,NA,"Filobasidium_stepposum|DQ222455|SH2525086.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_stepposum","Fungi"
"517","ASV177",1,98.225,NA,"Hannaella_oryzae|JQ754042|SH1522796.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_oryzae","Fungi"
"518","ASV178",1,95.528,NA,"Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp","Fungi"
"519","ASV179",1,99.502,NA,"Ascomycota_sp|MH290364|SH1547058.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"520","ASV18",3,99.636,0,"AY129726.1----AY129727.1----AY129728.1","Plant"
"521","ASV181",1,99.507,NA,"Pleosporales_sp|MH063753|SH1576179.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"522","ASV182",1,97,NA,"Ascomycota_sp|KM434271|SH1525104.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"523","ASV183",1,99.415,NA,"Coniothyrium_sidae|KF251149|SH1614488.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;g__Coniothyrium;s__Coniothyrium_sidae","Fungi"
"524","ASV184",1,96.465,NA,"Phaeosphaeriaceae_sp|KX263845|SH1646332.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","Fungi"
"525","ASV185",1,100,NA,"Itersonilia_pannonica|AB072229|SH1556070.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Itersonilia;s__Itersonilia_pannonica","Fungi"
"526","ASV186",2,100,0,"Fungi_sp|JX386800|SH1517552.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp----Fungi_sp|JX385734|SH1567486.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"527","ASV187",1,97.222,NA,"Nigrospora_oryzae|DQ219433|SH1549606.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae","Fungi"
"528","ASV189",3,99.636,0,"AY129726.1----AY129727.1----AY129728.1","Plant"
"529","ASV19",1,98.157,NA,"Sphaerellopsis_filum|EF600974|SH1635397.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Sphaerellopsis;s__Sphaerellopsis_filum","Fungi"
"530","ASV190",1,100,NA,"Xepicula_leucotricha|KU847252|SH1561019.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Xepicula;s__Xepicula_leucotricha","Fungi"
"531","ASV192",3,99.273,0,"AY129726.1----AY129727.1----AY129728.1","Plant"
"532","ASV193",1,98.643,NA,"Colletotrichum_navitas|JQ005769|SH1543742.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_navitas","Fungi"
"533","ASV194",3,99.636,0,"AY129726.1----AY129727.1----AY129728.1","Plant"
"534","ASV195",1,100,NA,"Sporobolomyces_koalae|EU276008|SH1575133.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_koalae","Fungi"
"535","ASV196",1,100,NA,"Ascomycota_sp|JQ246356|SH1560799.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"536","ASV198",1,100,NA,"Pleosporales_sp|KX515905|SH1525452.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"537","ASV199",1,89.767,NA,"Elasticomyces_elasticus|FJ415474|SH1645391.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Elasticomyces;s__Elasticomyces_elasticus","Fungi"
"538","ASV2",1,96.121,NA,"KU182535.1","Plant"
